message_length,time_interval,message_count_window,payload_entropy,response_time,decryption_errors,signature_errors,replay_flags,handshake_failures,message_type_variance,session_duration,sequential_errors,is_anomaly
1281,3.911012492276093,8,4.122392325767288,0.4296511940452774,0,0,0,0,0.6256717076395815,1517.7662725459859,0,0
1133,1.2827045480082002,2,4.2982847336745,0.3529368626029471,0,0,0,0,0.9745954463738422,600.8180731146906,0,0
1808,3.398212848111794,10,3.8973923520905767,0.5693272199223895,0,0,0,0,0.6699702651861491,410.7980473474564,0,0
992,2.8342444246761747,18,3.90498155514163,0.3437680359049181,0,0,0,0,0.6797075399062147,422.17118713851045,0,0
1834,3.552671806419799,9,5.075966165124552,0.2074770032671707,0,0,0,0,0.9888604667185257,613.287630159242,0,0
443,2.7895618366386605,1,4.995046679340379,0.32398172617978804,0,0,0,0,0.6953857202618602,597.2962554318317,0,0
1072,1.726135942710139,7,5.104719608642929,0.4932682238830497,0,0,0,0,0.8878743950318928,510.68731372823237,0,0
33304,3.2903616584318964,12,7.254630712140598,0.9461115550679713,0,0,0,0,0.20082833190368052,550.8916899969046,0,1
1770,3.0706764182495103,17,4.956816845271687,0.5975485681641205,0,3,0,0,0.5591925377618592,1041.5486928502758,2,1
725,2.3919922597053724,7,4.983557007359579,0.32504953743613263,0,0,0,0,0.7776108291765986,803.2229179768432,0,0
828,4.255577218628945,2,4.698535616998007,0.6276407968238311,0,0,0,0,0.8130254830873846,516.8916103045002,0,0
1161,3.17011667341938,20,5.053586097274331,0.1651451733665528,0,5,0,0,0.74535015211497,1750.5033809230038,1,1
1203,3.8291843409856505,14,4.163832364114338,0.7527265967393856,0,0,0,0,0.6995894180546789,1282.5666671317144,0,0
315,3.334976399660053,17,4.371919554451528,0.5408395993664595,0,0,0,0,0.9361612174960595,299.04479547945976,0,0
996,3.7059309202402084,18,4.994860199195575,0.7629702086688803,0,0,0,0,0.6625115198699282,1092.85444643861,0,0
202,3.53565914038674,10,3.8253458218372134,0.10790498552095583,0,2,0,0,0.46319780769713514,1204.5416478281506,3,1
1096,1.7926569007246804,17,4.475239989065922,0.6667439994108617,0,0,0,0,0.7641061466799929,1698.5926618076378,0,0
1543,3.990416656840374,17,4.562630305460413,0.3671678615582835,0,0,0,0,0.8490763667274994,487.868596465408,0,0
1873,2.0650527508336394,10,4.97394809116457,0.3705067171187426,0,0,0,0,0.9022622669571272,335.28941437112377,0,0
375,4.848956908649692,10,3.8822274695151644,0.7340239922214683,0,0,0,0,0.9667489874042758,551.0601106239725,0,0
865,2.283446655337264,12,3.964336197136986,0.7880278632859139,0,0,0,0,0.8094533643211571,462.4639474431895,0,0
840,4.241832049221742,18,4.833598805326509,0.11505951475627085,0,0,0,0,0.7357899657793076,951.1219227654935,0,0
164,4.0857012756926085,16,4.2569037699434915,0.7236456327146593,0,0,0,0,0.6432647367839329,427.436396387444,0,0
129,3.261803357783098,19,5.0880998270711855,0.2814326382572477,0,0,0,0,0.6800335799847834,906.5287885959425,0,0
483,0.6301178733008391,15,3.854832224078096,0.4782622747815985,0,0,1,0,0.033665053388516795,93.2227165808794,0,1
299,0.5147081465895049,13,4.01546566985871,0.3897425994200694,0,0,0,0,0.6481147018490087,1284.4466553691902,0,0
256,0.3448634366438497,24,4.988438829507312,0.42305711236149257,0,0,0,0,0.143034248115319,204.9410503240526,0,1
1007,1.822080122193422,9,3.9119481473525353,0.41032768852795054,0,0,0,0,0.6315052396109461,434.2175848545974,0,0
946,4.442350268438986,15,4.160915112758168,0.28581408004506387,0,0,0,0,0.7365979802741915,430.6355887689851,0,0
754,4.899872005924473,12,4.072913717647842,0.11701523289551502,0,2,0,0,0.6111145237818869,613.9960056960657,2,1
1298,1.2579201183552644,20,4.109009960488118,0.7412078979315168,0,0,0,0,0.8598749198491664,240.7838087462032,0,0
1170,2.799927302194029,9,4.134252044481477,0.6309741406623788,0,0,0,0,0.8873613205077344,798.5472374507515,0,0
1367,0.07824824483689617,110,4.966777953435571,9.82348356600021,0,2,0,0,0.05100844772559693,206.01126187169,0,1
1280,0.8590894800302056,9,4.548981978885162,0.4302907975134064,0,0,0,0,0.6759861934984339,1396.9939277025078,0,0
970,4.374360460980061,14,4.599197071143664,0.29955026335904733,0,0,0,0,0.987135028478037,427.807682983107,0,0
601,2.1827480168755464,19,4.136916427470814,0.7217010120670952,0,0,0,0,0.7128191699903415,602.2537883973508,0,0
1467,4.713610250788559,20,4.63506825478499,0.2962429966174085,0,0,0,0,0.9161127035490175,355.0922447451579,0,0
394,3.099697814887877,18,5.294208235152203,1.407416011261056,2,0,0,0,0.5273293354362778,179.03096536947393,1,1
1100,3.50015655146228,11,4.248733291937211,0.611933745456526,0,0,0,0,0.7975693975176501,555.4300033788122,0,0
1372,0.7095000988345805,16,4.985074688157038,0.7999688219553831,0,0,0,0,0.6223589051728334,1718.1650635209535,0,0
777,4.8986137308127375,8,4.636537612963971,0.17159589106868714,0,0,0,0,0.7029007096974955,470.6884216509778,0,0
332,4.639566414073054,3,3.9328033217477483,0.5720251945282947,0,3,0,0,0.6717932560866456,1474.7087301203499,2,1
479,3.8038962015947644,7,4.8861277794616935,0.45632288256909115,0,0,0,0,0.8848472518899285,1149.2825881884967,0,0
1704,2.2071652596912736,7,3.842723249670327,0.26832174621142907,0,0,0,0,0.9253736271961243,1129.0837514243547,0,0
1248,3.3520409588999462,4,3.874328973323138,0.4940779732923535,0,0,0,0,0.9914929761130493,427.76868028804216,0,0
1999,3.3116990851406953,20,4.193638164524974,0.6795322413780975,0,0,0,0,0.8579600724938429,759.6215847600523,0,0
2122,0.1373152059000557,64,4.905273143430511,3.1299694717133715,3,2,0,0,0.01762123713157977,247.26311517516996,0,1
1971,3.1023859264115083,11,4.716809702068186,0.6034985073816764,0,0,0,0,0.9713216458696623,1435.145286918374,0,0
813,1.1214404048915187,5,5.080899111141014,0.7951400159251019,0,0,0,0,0.8003145419412586,1739.0531933215348,0,0
46796,3.2792244758433977,8,7.137677256925598,0.9869814860190798,0,0,0,0,0.23146646720959219,374.8327989454487,0,1
835,1.0626572391054974,23,5.492324308571645,1.3579019684177873,0,3,0,2,0.5741373608992986,63.75542494656328,0,1
1216,2.1007340094653677,19,4.532993921673521,0.360625424575718,0,0,0,0,0.9733958111616448,656.2726399986238,0,0
1075,1.4815428528206316,1,4.171687133206008,0.7294888559135665,0,0,0,0,0.7386269082599046,269.5427381880869,0,0
515,0.14794194832719276,105,3.9407648930182764,8.692694850167392,2,2,0,5,0.039568046479721126,52.88442950266567,0,1
23421,1.6613065243154566,9,7.200818718229661,1.1071956588583172,0,0,0,0,0.20467375784753844,113.10772565780154,0,1
422,4.388788271666699,11,4.938861376965161,0.1250980709805875,0,0,0,0,0.6772699878646635,1098.8712668908381,0,0
1973,4.108154244430395,2,4.789442405309536,0.5496435231122311,0,0,0,0,0.7065151525650367,304.415356460792,0,0
1720,1.368803116518314,20,4.813521867709909,0.6071098768715575,0,0,0,0,0.7407963078664636,523.0406214755535,0,0
472,0.6667043250329567,16,3.862672540433633,0.2650084711487079,0,0,1,0,0.12420159757945973,188.00583569612985,0,1
1950,3.874234702076912,10,5.072566772100676,0.5869430886171749,0,0,0,0,0.741846785782893,883.7448584235116,0,0
438,3.642725232156804,6,4.8386344350110235,0.23965647760027686,0,0,0,0,0.7232613618107233,1081.2490617456278,0,0
658,4.388045343505257,18,5.193922126092457,0.12626103756998952,0,0,0,0,0.8939403993794561,442.03420816804515,0,0
865,3.8342301858012235,2,4.535004668242766,0.16908516485839037,0,0,0,0,0.7781258123580522,77.45453040578701,0,0
1343,0.007571783493783081,66,4.566268362596785,8.826136082194585,2,0,0,2,0.08665072439621163,119.96376163960338,3,1
2639,0.16338288452529368,74,4.182722677952122,2.4588549092680796,2,2,0,0,0.09873940229284024,291.90001127564216,0,1
361,1.5054220282450375,19,4.123874383543604,0.7806155023781146,0,0,0,0,0.8411647612383522,310.0456468093876,0,0
422,3.2963891966847125,3,3.8208352712841425,0.5549125437302667,0,0,0,0,0.7351667517472503,656.165692131281,0,0
1673,1.092065054635474,18,4.618799138445486,0.6780359980006067,0,0,0,0,0.7375871569861352,728.3007234237261,0,0
803,2.012806256552042,5,4.4530906720862085,0.2717179491898002,0,0,0,0,0.7122978411678864,1442.889186068447,0,0
1911,3.044759088571982,20,3.830648834938914,0.5450645297957439,0,0,0,0,0.7016074336464427,1163.9219137743028,0,0
1854,2.9076362595264063,18,5.093036968474904,0.24639172394296535,0,0,0,0,0.6256800830580524,437.9143511804505,0,0
1235,2.2477156502039763,15,4.337164741647243,0.7053245102434195,0,0,0,0,0.8316060816995126,694.5046157489695,0,0
420,3.2452593260857374,14,4.632062816556533,0.7873575047143382,0,0,0,0,0.6038103500091669,1329.41898873059,0,0
1337,2.738840924636114,13,4.99137267346941,0.5888545295616673,0,0,0,0,0.7636620450662508,696.9243192543413,0,0
1733,0.656555537431686,8,4.59816829586915,0.6171927445107543,0,0,0,0,0.7206599953413122,368.9339975920058,0,0
1009,3.787848915841595,8,4.049249291305441,0.5482821498722324,0,0,0,0,0.7380852769168371,1555.6746956998243,0,0
1302,0.7229829497297144,9,4.646625229782945,0.507665651391764,0,0,0,0,0.9367204908922295,429.0881972526231,0,0
35009,7.691235387541568,11,7.24659543056243,1.1937820032049107,0,0,0,0,0.20737331521195534,572.8438420003505,0,1
1423,1.281190402959436,6,4.452758305625375,0.41742892785706587,0,0,0,0,0.6732596236791831,452.8723583365188,0,0
526,0.18777144078473498,101,3.9126938306337213,8.3946340163447,1,0,0,4,0.18115051218292016,41.457624281147304,0,1
178,3.4641104768862205,12,4.936113062688666,0.364051636989442,0,0,0,0,0.864176035174272,1056.2730759859041,0,0
1590,4.965775743267789,14,5.195226166488174,0.299417372312796,0,0,0,0,0.7360336275495398,1090.3283214825024,0,0
223,3.3774376899167047,14,3.9100891255783514,0.6227863101031574,0,0,0,0,0.7889865659199062,206.80804814217407,0,0
1055,4.609199337892694,3,4.6442933829741,0.6204668519428161,0,0,0,0,0.8990813283102586,1090.9013028050015,0,0
1073,1.042853178043019,20,4.222658869599954,0.1685692015143851,0,5,0,0,0.601647886574605,1260.3812488039669,2,1
1716,3.1779442894353087,9,3.956682975739201,0.23314817608454916,0,0,0,0,0.9152071115656947,1324.3969981796215,0,0
1168,4.999711463928095,1,4.544069285383154,0.7104654082071815,0,2,0,0,0.598056313090312,212.760319592991,3,1
1436,2.743769755539592,17,4.420921261271114,0.5755355987117401,0,0,0,0,0.7554351138818174,398.63944688117124,0,0
487,0.5732812670225903,29,3.8659641052477656,0.4891465983082746,0,0,1,0,0.07939677168278142,122.40990441571134,0,1
1271,3.962030678891911,23,4.475245459266624,1.108429428062205,1,1,0,1,0.32362514687272004,288.4389014108067,0,1
45737,4.223200720344481,12,7.704661506788891,0.47752073094165837,0,0,0,0,0.35217700436380334,231.28248171809673,0,1
1683,3.6343599598862064,1,4.051137463383048,0.6454699005757978,0,0,0,0,0.9370584847252521,623.8350731692625,0,0
2905,0.026529610403077955,69,4.32480953426439,9.212259984939795,0,1,0,3,0.09538742628487899,124.46670528472113,0,1
1399,3.55748635250822,5,5.006757864007058,0.12233235363966445,0,0,0,0,0.7329436825827748,1494.4852043135345,0,0
136,3.81616154154811,5,3.8005774796582794,0.554345658527621,0,0,0,0,0.6080125215128408,1673.884254365823,0,0
15212,8.957600128767446,11,6.994088690877514,0.6893994569333604,0,0,0,0,0.38294457562627865,461.19597650770123,0,1
601,4.393610835230222,2,4.143010781701441,0.7897218543265091,0,0,0,0,0.8591175048655729,1201.918502583196,0,0
1811,0.8847686162545415,12,4.7935644252828045,0.10429903259212095,0,0,0,0,0.9110633813643151,642.3781758029666,0,0
1583,4.158089144450762,14,5.493329487978948,0.7360390057837664,2,0,0,1,0.45090824364494514,192.89274349054557,1,1
821,0.9706314181110427,7,4.773076728771765,0.6375586044905416,0,3,0,0,0.4860409247839407,1773.3705929961684,1,1
2449,0.015609102523881566,74,3.8088122081362,7.1484544098696725,0,2,0,1,0.007353845188591157,160.98061405296963,2,1
228,4.897870586023494,13,4.890220966537571,0.7770141789913473,0,0,0,0,0.9745865587367569,1581.2969777817991,0,0
581,2.185785542806478,19,4.604814945308231,0.581960438906858,0,0,0,0,0.7703847272561815,220.2078004394033,0,0
621,3.9019669564155546,2,4.536851507175835,0.41813884045934113,0,0,0,0,0.9616914216603645,465.00534429823443,0,0
1862,0.8652657711711282,17,5.1186905173459145,0.11512718431524117,0,0,0,0,0.6766026359501836,222.53744391476624,0,0
766,1.4370942064167687,10,4.406196956524598,0.7562183952860655,1,2,0,1,0.577531674796357,133.16655419429526,2,1
833,4.759663819365047,5,3.815781377228016,0.5384187813450422,0,0,0,0,0.6639645572999248,649.8444426346814,0,0
1846,2.992932878886149,13,4.528928752155591,0.6624326530081039,0,0,0,0,0.7480245582775765,69.53164587007309,0,0
671,0.7452451012515384,24,4.596139992603315,0.2015139244413526,0,0,0,0,0.1905782758980431,80.73475179056928,0,1
186,2.7828820307435738,20,4.2657393718625425,0.4928048900048989,0,0,0,0,0.6005786242576022,782.7267507689369,0,0
1084,1.2220421218467408,4,4.568830395264607,0.4229941509022396,0,0,0,0,0.9600237970119403,101.53014345014626,0,0
459,1.8330342167754603,13,4.101433429686227,0.5656463679111594,0,0,0,0,0.842849621567874,1724.912844758693,0,0
36919,4.9022333530686115,7,7.496022157367989,0.9915957639687323,0,0,0,0,0.12200588545235119,563.2421801114856,0,1
2132,4.669851287203854,9,4.342844599330786,0.6853064740118476,0,2,0,0,0.5591838963407327,395.09511684927696,2,1
1389,2.709036869191126,7,3.995118555376076,0.26524616143624336,0,4,0,0,0.7477752434214935,1273.0417564446566,2,1
558,3.829272464578051,10,4.580170313299349,0.7067308167746947,0,0,0,0,0.9223706392304758,1285.1473837865299,0,0
861,3.160541562014977,3,4.36673595738711,0.33325992343718847,0,0,0,0,0.7692841020286768,975.580310682615,0,0
1313,0.9922578138700748,14,4.953707177115399,0.3836562548725184,0,0,0,0,0.9829879462491281,466.49927038034633,0,0
1082,2.258103157230756,3,4.644898848765983,0.20902649566816128,0,0,0,0,0.9212382014850915,217.4523742512654,0,0
653,2.9080056815812307,4,5.075279103592374,0.476106260030542,0,0,0,0,0.9120246755139513,800.3324939281024,0,0
1703,4.127722076801874,10,4.99717244021687,0.4362094665824754,0,0,0,0,0.7186062912101301,262.8482524815108,0,0
912,3.5669280365115945,1,4.55383156731695,0.12873923169925144,0,0,0,0,0.708374833222965,1252.2533184841996,0,0
1596,0.1626509119005609,181,4.495294914997148,7.059646846021562,1,2,0,2,0.10393873188543605,165.71076349818767,0,1
36822,6.894172928828311,9,7.070806384990461,0.5372545812098896,0,0,0,0,0.11412827801907924,465.91963555634163,0,1
1514,3.110040203352467,15,4.012414600091441,0.24244704555588506,0,0,0,0,0.6962818876393047,1471.0785754570302,0,0
379,2.044748885163817,4,4.810219499937107,0.34063212768883644,0,3,0,0,0.563106492031976,1639.7731329506062,1,1
183,3.5726579875004587,12,4.925505174347396,0.30609485451180385,0,0,0,0,0.7572313210270796,1325.0401266450015,0,0
46126,9.254391939566023,7,7.2123656943219725,1.14194985037102,0,0,0,0,0.25809618980858423,319.1956331410243,0,1
1379,2.018812447050861,8,3.8812475600504897,0.4187148401160492,0,0,0,0,0.618244129067768,1481.4069203110075,0,0
1462,4.35178015326424,9,4.857757230097569,0.3859918916770583,0,0,0,0,0.809378898160072,1080.361552912843,0,0
1392,1.7164051204949198,12,4.3674374475142885,0.686963846797351,0,0,0,0,0.9148433160579524,479.51083851237865,0,0
544,3.462330871511386,6,4.4895417437541045,0.6551715367204726,0,0,0,0,0.7040130187724938,882.8895766143675,0,0
1848,3.261504584144451,16,4.580363776458116,0.15333588774799722,0,0,0,0,0.9115570369786546,863.9802538748447,0,0
1405,4.394189423383249,12,4.032961897863405,0.7986895267228161,0,0,0,0,0.6260901913891092,936.2827098775977,0,0
1499,0.590080433364875,13,4.0563652752835875,0.2718605693880683,0,0,0,0,0.9657451499488806,474.47152956686995,0,0
1426,3.181431121795592,11,5.142715954764951,0.22432617656468695,0,0,0,0,0.87027814209675,111.09068462511678,0,0
810,1.2772848202798668,7,5.065819437745551,0.8094869924903634,0,3,0,1,0.36496912866371223,211.35440513716534,2,1
19722,2.639350688412537,8,7.147250606743462,0.5354354332771889,0,0,0,0,0.09594568292477455,267.35980429095605,0,1
1212,3.17118782640014,8,5.034108076437775,0.643242643329757,0,0,0,0,0.601044074517879,139.69283679344335,0,0
269,2.9578772946656984,9,4.711517014442404,0.20455082172130215,0,0,0,0,0.9363017143544089,1076.8182958038549,0,0
809,0.729839997096456,13,4.505739856575886,0.15722968027392517,0,0,0,0,0.9432689161498192,97.81116437948198,0,0
1676,4.0923073426960554,2,4.862332067543059,0.5362585878924426,0,0,0,0,0.6079244419908747,166.63373679582205,0,0
1168,3.4697299080953106,11,3.8095505065471555,0.5676914928045576,0,0,0,0,0.9549215614876359,151.02716637364222,0,0
1415,2.9722120078763035,1,4.477478299634513,0.7130160378325927,0,0,0,0,0.7193328707229606,1619.8755882005992,0,0
1327,2.771812949702224,16,4.489686025647637,0.8729519692669195,2,2,0,0,0.6273606993950551,284.3347567144543,1,1
597,0.03796490907977667,93,3.986123136450532,9.192028950101182,3,0,0,4,0.21612882770304484,190.59310933254355,0,1
666,2.349709318706614,10,3.8188913140587726,0.22141852372497078,0,0,0,0,0.7722819659540743,1146.193838884201,0,0
602,0.9610918622394657,16,4.609743205914893,0.4443387031172302,0,2,0,0,0.9751984813589964,902.6443916789386,1,1
1134,1.8772903433100265,17,4.18071043611743,0.7923708637340333,0,0,0,0,0.9729960258617424,1436.414796151597,0,0
1499,0.19692299341818897,148,5.13360381416158,6.838897231216969,0,1,0,5,0.09403259653009563,74.69538297330409,2,1
1344,1.2479344897161042,4,4.952606709036233,0.1461870115366064,0,0,0,0,0.9810863396237939,707.1570477705769,0,0
171,0.09399554014692191,163,4.793514806873106,8.943629081360795,1,0,0,4,0.2944565066985807,117.9182478258156,0,1
397,0.5342585440421934,35,3.818766908169385,0.4755531043305287,0,0,1,0,0.04695174458009208,128.733686304724,0,1
672,0.15871782547507163,179,4.937279571528853,8.030146220558997,3,2,0,4,0.0883537740585228,16.94448051068938,0,1
401,1.0048117862880253,10,5.421513735996381,0.5483868306803248,0,3,0,1,0.42988140287799714,160.87459792281342,1,1
1246,2.209953600186093,5,4.546313000827678,0.34592027754022847,0,0,0,0,0.7451600937104412,1716.5741460491165,0,0
2797,0.004888101889980577,75,4.420557922849386,2.751510877163804,3,1,0,4,0.293019434162977,216.15241796182636,0,1
1118,4.263620843053813,17,4.601742263927527,0.49905439805764595,0,0,0,0,0.6764113844385705,1448.694731499922,0,0
1228,0.02043533676863388,66,4.47177201177429,6.797475442295256,3,0,0,3,0.09477981073136922,125.26899195144443,3,1
1198,3.9797602220599493,4,4.180451433009735,0.46467906517398316,0,0,0,0,0.7499633515596854,1487.2089389146972,0,0
1314,2.9024364523800528,7,4.8112394009554205,0.6785545393001662,0,0,0,0,0.9992113798958804,138.90142089689508,0,0
1849,0.7582768171526393,3,4.80450765067119,0.5704289649049901,0,0,0,0,0.6123086184001799,589.0582067029839,0,0
192,2.2670474465632253,6,4.078027523715954,0.7341540769434374,0,0,0,0,0.617375180701265,823.1164936145568,0,0
1649,3.3470777208548173,4,3.9004243998676915,0.742520344068666,0,0,0,0,0.8776764360351668,84.2265395353513,0,0
577,1.3402508529541788,1,4.279449945486792,0.7631740542028349,0,0,0,0,0.7397934087299329,85.91629789569961,0,0
1089,2.9085093040009227,14,4.843147693039935,0.42397451036268496,0,0,0,0,0.9234913550480006,1613.0111416474235,0,0
1056,3.1297946711187294,11,4.574999829401201,0.43814130346289926,0,0,0,0,0.7828718272005419,911.2768395824195,0,0
1452,1.4535294862769013,13,4.420580226175594,0.20649706462686468,0,0,0,0,0.7761189043135053,1076.65267586417,0,0
333,0.46251146143628014,25,4.171219156625975,0.3617816942877859,0,0,1,0,0.1526467746176543,61.47411539643679,0,1
1307,1.1272834613735305,6,4.230936662040752,0.6580871458188685,0,0,0,0,0.6042736120206907,1795.7881721954236,0,0
1022,0.1932282078707198,129,4.930906254229479,7.382549785197352,2,1,0,4,0.21771364612100838,124.96282551299387,2,1
632,2.98380304617694,15,4.858013145899556,0.13528023693637983,0,0,0,0,0.9269295428297808,800.4069772455074,0,0
1625,2.0199389395153826,10,4.752059768612978,0.3815249381819261,0,0,0,0,0.6432397502641415,1568.981481289931,0,0
785,1.6753881282137089,9,4.023350814472322,0.19455913383229,0,0,0,0,0.8571491297918692,348.13198881370965,0,0
724,0.1514381991169893,67,4.801323778226072,4.8329823611569775,0,0,0,1,0.08150092482424344,22.653127475644265,3,1
479,0.654859937255226,36,3.9879912617306292,0.24640996061867493,0,0,0,0,0.015180029766316562,101.05750144860211,0,1
2128,5.271268480128292,16,4.411180030196575,1.3124991501305514,1,1,0,1,0.6556394766227869,178.98976654682218,2,1
920,0.16916001864400854,134,4.754554428905399,2.796066408996279,0,2,0,3,0.13130020814527937,34.79080811870161,1,1
1608,1.8591824175435732,16,3.8665721791125804,0.27061678049554716,0,0,0,0,0.6623225993689147,1570.8358627436262,0,0
2063,2.773393986951092,1,5.558497231706284,1.456897093883895,1,2,0,2,0.3578106691998719,95.71019734785786,0,1
1832,0.09674121817641178,83,4.035536724984638,8.056205004106445,1,1,0,4,0.08709906796416808,111.94760370079084,2,1
528,0.8758961213534411,40,3.8030179695011723,0.30537433296815775,0,0,0,0,0.031806677022266985,286.0842240336238,0,1
226,2.1469614079830643,18,4.739751212027109,0.5794164853130519,0,0,0,0,0.9400203343674761,1738.3037701244355,0,0
35969,4.90399882151909,14,6.867534299921313,0.5142602828636245,0,0,0,0,0.12965523249480534,215.27251558777277,0,1
523,0.8615970981952188,17,3.8332754177106234,0.37401766496996197,0,0,0,0,0.039358245553054005,99.0707529118854,0,1
1782,3.9565797796090014,17,4.717542732683641,0.7360688923690933,0,0,0,0,0.9687285942302168,1624.3095572565048,0,0
631,2.807704125947568,11,4.186068706037922,0.21102079631394088,0,0,0,0,0.8219170699213199,672.3410613876284,0,0
685,0.09323677226445458,56,5.161481818405647,1.8478391656679627,1,2,0,2,0.12393495378963966,68.92997603964702,1,1
1851,2.343227212410255,2,5.167747499948071,0.47430883411369784,0,0,0,0,0.6087560411277742,848.5528816838549,0,0
1165,1.223045020522906,4,4.609733794707935,0.6821246786705119,0,0,0,0,0.7842790833057661,275.3596418030751,0,0
534,3.3771747559348264,7,4.125805595891107,0.7064787674594646,0,0,0,0,0.7002833569644547,165.19415428483325,0,0
262,4.001839064215413,2,4.236723235868812,0.1174004112364267,0,0,0,0,0.9823286718543528,1489.6407549368867,0,0
47972,7.399923187080574,10,7.476850592566821,0.4751300321570052,0,0,0,0,0.28216571168642696,490.964235207995,0,1
1258,1.0929338777742916,4,4.733550182927344,0.7480645393197994,0,0,0,0,0.8429377812970427,826.2186815474088,0,0
536,4.946486985817847,3,3.8576403026626385,0.46564211691334734,0,0,0,0,0.7198929604127057,854.4509640964352,0,0
478,1.5599700745755414,15,5.135872547347755,0.4088492485741012,0,0,0,0,0.8444380433556431,1124.4512194012266,0,0
1406,2.8677954234376064,19,4.847470190360597,0.1920003277926138,0,0,0,0,0.970521933710093,1259.2285948208114,0,0
668,2.5296466538460285,18,4.059311052997204,0.11328099591313057,0,0,0,0,0.8417794752919209,237.77974262625608,0,0
1561,0.7627622802025951,10,4.6830101733445995,0.2704406565104047,0,0,0,0,0.921838784203769,989.5717181669202,0,0
819,1.6921080262092532,13,4.031709141190653,0.26407317154110593,0,0,0,0,0.7233552478956482,51.030233266218644,0,0
1689,3.6605087096550073,19,3.8106880742775737,0.10486688716842162,0,0,0,0,0.7819643393733943,1163.5583454214784,0,0
256,4.682642626389232,20,5.038858537737909,0.1290349317800698,0,0,0,0,0.7036575178768982,1728.414187316287,0,0
1747,3.2500690999800463,8,4.207712641824806,0.19468470483971068,0,0,0,0,0.9564747442627084,1710.1887075651168,0,0
253,3.6888062179754857,11,4.5732872921365555,0.5117390258335309,0,0,0,0,0.8943407425311151,358.4123228670345,0,0
670,4.237686711791378,9,4.008143172784564,0.7255638774195159,0,0,0,0,0.9966165807293316,162.84751895896616,0,0
45221,3.080955431243219,10,7.66573096963791,0.7476669589436651,0,0,0,0,0.13224424006772534,506.9442388560833,0,1
31314,3.1196483115764733,12,7.102523823142251,0.6363869389231874,0,0,0,0,0.14079639902273017,514.9548070912481,0,1
807,2.1363370897064407,9,5.144725826806664,0.5550366638647678,0,0,0,0,0.8263085094066822,1248.9719270645107,0,0
1381,0.6840626737229628,1,4.574351692282183,0.2248220824545885,0,3,0,0,0.9127989198855186,1486.7326278367639,2,1
1291,1.662985193175101,19,4.148368350865045,0.3668879687370262,0,0,0,0,0.8895184713137021,299.6121415489314,0,0
2918,0.06836039344269056,131,4.145134807403577,4.11567529714374,0,1,0,1,0.056227416832731476,71.2148558655389,2,1
319,1.8279998296896216,20,4.159450635236905,0.16768657728628084,0,0,0,0,0.8222179084610187,1744.310168977802,0,0
1395,3.5463568043589695,16,4.217293882038546,0.15349676423535083,0,4,0,0,0.5310245509766947,1138.9026092232575,2,1
1457,3.6087482849027497,17,4.644276729509223,0.5542745043592704,0,0,0,0,0.6232335093518306,237.90121649731788,0,0
1035,1.7358230636361465,15,5.07494290780282,0.7120277340404866,0,0,0,0,0.828335912439486,1553.0044852525482,0,0
1978,2.3792764843534027,10,4.992417388901591,0.6916732692060511,0,0,0,0,0.7076210789426319,383.87050976124283,0,0
1713,2.922516357682687,20,4.3038480556874825,0.2580466689787121,0,0,0,0,0.8904471876880105,364.32168378879965,0,0
1599,1.1651291430024624,4,4.168781262872744,0.6019909565323619,0,4,0,0,0.9091001031088382,1096.466620024107,1,1
1593,1.0203713493650215,11,5.124596016999167,0.64288122774362,0,0,0,0,0.7351889765493693,1327.3781449024534,0,0
18409,6.16546604986546,7,7.5656397334282595,0.7932022001907508,0,0,0,0,0.2724801503355484,212.54663230855084,0,1
116,3.9882977384517373,12,3.850632160549803,0.42979384246772656,0,0,0,0,0.9242289314234138,1215.2507173517836,0,0
715,0.6264546931208206,18,4.350165488417176,0.552979237376312,0,0,0,0,0.6924547141931083,1137.963142871285,0,0
467,2.8317020240804758,8,3.8453740840266644,0.7711332375955283,0,0,0,0,0.6245788271331876,1452.0172344904345,0,0
564,1.869356509103378,6,4.286876510806934,0.40061537779818945,0,0,0,0,0.7042280715935413,795.384658647182,0,0
396,4.773921068754624,13,4.653027827454226,0.36444879804336205,0,3,0,0,0.5502903628896221,1016.0422699357072,3,1
159,1.1563647784571738,6,4.633395469894611,0.27427413131086176,0,0,0,0,0.6708825161908947,1646.87591516502,0,0
2444,0.11168550125435077,55,3.9886622358486017,3.377165962651356,2,2,0,0,0.09235662630359998,227.74955437687424,3,1
1339,4.625311840773754,3,4.1282613400431485,0.6589383915511847,0,0,0,0,0.8984729084067875,153.60162879951883,0,0
541,4.212162951037856,3,4.617537346627363,0.30068804109270797,0,0,0,0,0.6661885192441682,296.7196130945238,0,0
1886,3.789475033859977,16,5.191597150677188,0.5732823230066333,0,0,0,0,0.6403757400267908,1742.8049799517,0,0
765,2.1500696252932316,20,4.263604996996067,0.5243490797044204,0,0,0,0,0.6616345073154043,753.8478545151535,0,0
455,0.8421186225771563,20,4.874252193338099,0.4125607932322143,0,0,0,0,0.8330945728950303,1340.5779084424316,0,0
340,3.9455833107838068,5,5.0904359317992505,0.23673767638754678,0,0,0,0,0.9485318631328127,246.957586823521,0,0
676,4.671580759917321,16,4.104784643153005,0.37712330377164816,0,0,0,0,0.8226880969670123,1157.7476274004466,0,0
